CUSTOMER,NUMBER_OF_LATE_PAYMENTS,NUMBER_OF_CREDIT_APPLICATIONS,DECLARED_BANKRUPTCY_IN_PAST_7_YRS,AVERAGE_MONTHLY_FEE,CREDIT_SCORE,SATISFACTION,DEFAULT_DATA,AVERAGE_CASH_BALANCE,AGE,AGE_RANGE,GENDER,NUMBER_OF_PRODUCTS,CUST_ACQUISITION_YEAR,NO_OF_UNIQUE_PRODUCTS,NO_OF_UNIQUE_PRODUCTS_GROUPED,EQUITIES_BALANCE,INITIAL_MORTGAGE_AMT,ADDRESS_CHANGES,HOUSEHOLD,CLIENTS_IN_HOUSEHOLD,AVERAGE_CREDIT_CARD_BALANCE,CUSTOMER_TYPE,HOME_BRANCH_CITY,HOME_BRANCH_STATE,SALESPERSON,CHURN,COUNT,BANKID
UX3976,0,10,No,117,737,4,1,1K,60,60-69,Female,0,2005,42,41 to 50,5000,300K+,0,2976,1,5000,Small Business,Dallas/Fort Worth TX,Texas,UX12,yes,1,K
UX3977,0,0,No,70,462,4,0,1K,33,30-39,Male,1,2008,11,11 to 20,8000,300K+,0,2977,1,9000,Personal,Chicago IL,Illinois,UX17,no,1,K
UX3978,0,0,No,68,462,4,0,1K,45,40-49,Female,3,2006,13,11 to 20,9000,300K+,1,2978,1,3000,Personal,Chicago IL,Illinois,UX10,no,1,K
UX3979,0,0,No,64,462,5,0,10K,53,50-59,Female,1,2006,7,1 to 10,3000,300K+,0,2979,1,9000,Personal,Chicago IL,Illinois,UX10,no,1,K
UX3980,0,0,No,66,462,3,0,1K,16,0-19,Female,1,2009,15,11 to 20,5000,300K+,2,2980,2,5500,Personal,Chicago IL,Illinois,UX17,no,1,K
UX3981,,,Yes,,462,2,1,10K,47,40-49,Male,1,2003,45,41 to 50,7000,300K+,2,2981,2,2000,Personal,Chicago IL,Illinois,UX17,no,1,K
UX3982,185,174,No,66,462,2,0,1K,41,40-49,Male,1,2007,20,21 to 30,5000,300K+,1,2982,1,5500,Personal,Chicago IL,Illinois,UX17,yes,1,K
UX3983,0,0,No,62,462,3,0,1K,53,50-59,Female,1,2006,29,21 to 30,1000,Less than 150K,4,2983,4,500,Personal,Chicago IL,Illinois,UX17,no,1,K
UX3984,0,0,No,71,462,2,0,1K,22,20-29,Female,2,2003,50,51 to 60,10000,Less than 150K,0,2984,1,3000,Personal,Chicago IL,Illinois,UX17,no,1,K
UX3985,59,53,No,66,462,2,0,1K,62,60-69,Female,2,2005,35,31 to 40,1000,Less than 150K,0,2985,1,21500,Personal,Chicago IL,Illinois,UX10,yes,1,K
UX3986,,,Yes,,462,3,0,1K,85,80+,Female,2,2007,34,31 to 40,2000,Less than 150K,0,2986,1,1000,Personal,Chicago IL,Illinois,UX10,no,1,K
UX3987,0,0,No,76,462,4,0,25K,47,40-49,Female,1,2004,8,1 to 10,9000,Less than 150K,0,2987,1,19000,Small Business,Chicago IL,Illinois,UX10,no,1,K
UX3988,0,0,No,153,987,4,1,1K,45,40-49,Male,2,2011,21,21 to 30,1000,300K+,1,2988,1,8500,Corporate,Dallas/Fort Worth TX,Texas,UX17,no,1,K
UX3989,4,0,No,141,922,4,1,1K,80,80+,Female,1,2009,18,11 to 20,8000,300K+,0,2989,1,4000,Corporate,Dallas/Fort Worth TX,Texas,UX12,no,1,K
UX3990,0,0,No,143,862,4,0,1K,35,30-39,Female,1,2010,7,1 to 10,18000,300K+,2,2990,2,10200,Corporate,Dallas/Fort Worth TX,Texas,UX6,no,1,K
UX3991,0,0,No,150,862,5,1,1K,42,40-49,Male,2,2005,24,21 to 30,6000,300K+,2,2991,2,3000,Corporate,Dallas/Fort Worth TX,Texas,UX13,no,1,K
UX3992,0,0,No,167,922,4,1,1K,16,0-19,Female,1,2007,50,41 to 50,3000,300K+,1,2992,1,6000,Corporate,Dallas/Fort Worth TX,Texas,UX12,no,1,K
UX3993,0,4,No,157,922,4,0,1K,41,40-49,Female,1,2006,5,1 to 10,27000,150K - 300K,2,2993,2,3000,Corporate,Dallas/Fort Worth TX,Texas,UX18,no,1,K
UX3994,0,0,No,149,922,4,0,25K,78,70-79,Female,2,2005,44,41 to 50,4000,Less than 150K,0,2994,1,6000,Corporate,Dallas/Fort Worth TX,Texas,UX18,no,1,K
UX3995,0,2,No,138,862,4,0,1K,29,20-29,Male,1,2003,35,31 to 40,6000,300K+,0,2995,1,0,Personal,Dallas/Fort Worth TX,Texas,UX18,no,1,K
UX3996,30,74,No,205,987,4,0,1K,45,40-49,Male,1,2008,3,1 to 10,34000,300K+,2,2996,2,0,Personal,Dallas/Fort Worth TX,Texas,UX12,yes,1,K
UX3997,0,21,No,172,862,3,0,1K,57,50-59,Female,1,2004,9,1 to 10,1000,300K+,0,2997,1,1500,Personal,Dallas/Fort Worth TX,Texas,UX18,yes,1,K
UX3998,0,0,No,147,922,5,0,1K,54,50-59,Male,1,2004,6,1 to 10,10000,300K+,1,2998,1,16500,Personal,Dallas/Fort Worth TX,Texas,UX12,no,1,K
UX3999,10,22,No,153,862,4,0,1K,28,20-29,Female,2,2008,6,1 to 10,9000,300K+,1,2999,1,9000,Personal,Dallas/Fort Worth TX,Texas,UX13,yes,1,K
UX4000,10,15,No,160,922,5,1,25K,39,30-39,Male,1,2012,6,1 to 10,18000,300K+,3,3000,3,10500,Personal,Dallas/Fort Worth TX,Texas,UX12,yes,1,K
UX4001,0,0,No,155,862,4,0,25K,43,40-49,Female,2,2004,21,21 to 30,10000,300K+,0,3001,1,11500,Personal,Dallas/Fort Worth TX,Texas,UX13,no,1,K
UX4002,0,0,No,174,987,4,1,1K,35,30-39,Male,1,2005,9,1 to 10,4000,300K+,2,3002,2,9000,Personal,Dallas/Fort Worth TX,Texas,UX17,no,1,K
UX4003,7,10,No,164,922,4,1,1K,52,50-59,Female,1,2012,3,1 to 10,4000,300K+,0,3003,1,2200,Personal,Dallas/Fort Worth TX,Texas,UX12,yes,1,K
UX4004,0,12,No,167,922,5,1,10K,32,30-39,Female,2,2010,30,21 to 30,5000,300K+,0,3004,1,12000,Personal,Dallas/Fort Worth TX,Texas,UX18,yes,1,K
UX4005,0,0,No,163,987,4,1,1K,43,40-49,Female,1,2006,19,11 to 20,19000,300K+,1,3005,1,8000,Personal,Dallas/Fort Worth TX,Texas,UX12,no,1,K
UX4006,0,11,No,163,987,4,1,1K,57,50-59,Male,1,2004,19,11 to 20,8000,300K+,0,3006,1,10000,Personal,Dallas/Fort Worth TX,Texas,UX12,yes,1,K
UX4007,28,27,No,153,922,4,1,1K,53,50-59,Male,1,2010,25,21 to 30,5000,300K+,0,3007,1,9000,Personal,Dallas/Fort Worth TX,Texas,UX12,yes,1,K
UX4008,34,48,No,157,922,4,0,25K,30,30-39,Male,1,2006,6,1 to 10,5000,300K+,0,3008,1,7000,Personal,Dallas/Fort Worth TX,Texas,UX12,yes,1,K
UX4009,11,17,No,155,987,4,1,1K,47,40-49,Male,1,2011,12,11 to 20,9000,300K+,2,3009,2,6500,Personal,Dallas/Fort Worth TX,Texas,UX12,yes,1,K
UX4010,14,0,No,139,862,5,1,1K,29,20-29,Male,1,2004,10,11 to 20,6000,300K+,2,3010,2,14000,Personal,Dallas/Fort Worth TX,Texas,UX13,no,1,K
UX4011,0,0,No,184,987,4,1,1K,31,30-39,Male,2,2011,33,31 to 40,2000,300K+,1,3011,1,6000,Personal,Dallas/Fort Worth TX,Texas,UX17,no,1,K
UX4012,0,0,No,151,862,4,1,1K,55,50-59,Female,1,2011,18,11 to 20,3000,300K+,0,3012,1,10000,Personal,Dallas/Fort Worth TX,Texas,UX18,no,1,K
UX4013,0,0,No,167,987,2,0,5K,47,40-49,Female,1,2012,14,11 to 20,22000,300K+,2,3013,2,2000,Personal,Dallas/Fort Worth TX,Texas,UX17,no,1,K
UX4014,2,0,No,133,862,3,1,1K,24,20-29,Male,1,2003,1,1 to 10,7000,300K+,0,3014,1,6000,Personal,Dallas/Fort Worth TX,Texas,UX18,no,1,K
UX4015,0,28,No,171,987,4,0,1K,30,30-39,Male,1,2003,20,21 to 30,4000,300K+,1,3015,1,0,Personal,Dallas/Fort Worth TX,Texas,UX17,yes,1,K
UX4016,9,0,No,129,862,4,0,25K,67,60-69,Female,1,2006,12,11 to 20,4000,300K+,0,3016,1,7000,Personal,Dallas/Fort Worth TX,Texas,UX18,no,1,K
UX4017,0,0,No,165,987,2,1,10K,57,50-59,Male,1,2007,8,1 to 10,8000,300K+,0,3017,1,9000,Personal,Dallas/Fort Worth TX,Texas,UX17,no,1,K
UX4018,0,0,No,132,862,5,0,10K,49,40-49,Female,1,2003,21,21 to 30,5000,300K+,0,3018,1,15000,Personal,Dallas/Fort Worth TX,Texas,UX6,no,1,K
UX4019,17,1,No,139,922,4,0,1K,17,0-19,Male,2,2004,8,1 to 10,1000,300K+,2,3019,2,6000,Personal,Dallas/Fort Worth TX,Texas,UX12,no,1,K
UX4020,0,0,No,157,922,2,1,1K,38,30-39,Male,1,2009,13,11 to 20,8000,300K+,2,3020,2,8000,Personal,Dallas/Fort Worth TX,Texas,UX18,no,1,K
UX4021,0,0,No,150,922,3,1,1K,36,30-39,Female,1,2006,14,11 to 20,8000,300K+,4,3021,4,5500,Personal,Dallas/Fort Worth TX,Texas,UX6,no,1,K
UX4022,0,0,No,138,862,3,1,1K,64,60-69,Male,1,2008,23,21 to 30,2000,300K+,0,3022,1,10500,Personal,Dallas/Fort Worth TX,Texas,UX6,no,1,K
UX4023,29,15,No,140,862,3,1,1K,18,0-19,Female,3,2006,4,1 to 10,3000,150K - 300K,0,3023,1,0,Personal,Dallas/Fort Worth TX,Texas,UX13,yes,1,K
UX4024,0,0,No,144,922,3,1,1K,50,50-59,Female,1,2012,22,21 to 30,1000,150K - 300K,0,3024,1,6000,Personal,Dallas/Fort Worth TX,Texas,UX12,no,1,K
UX4025,20,13,No,152,922,5,0,25K,55,50-59,Male,2,2011,26,21 to 30,6000,Less than 150K,0,3025,1,13400,Personal,Dallas/Fort Worth TX,Texas,UX12,yes,1,K
UX4026,0,2,No,155,922,3,0,25K,38,30-39,Male,2,2004,15,11 to 20,5000,Less than 150K,1,3026,1,7000,Personal,Dallas/Fort Worth TX,Texas,UX18,no,1,K
UX4027,0,6,No,158,922,2,0,5K,78,70-79,Male,0,2004,64,61 to 70,6000,Less than 150K,0,3027,1,6000,Personal,Dallas/Fort Worth TX,Texas,UX6,yes,1,K
UX4028,63,67,No,159,922,2,1,1K,85,80+,Male,1,2007,31,31 to 40,8000,Less than 150K,0,3028,1,6000,Personal,Dallas/Fort Worth TX,Texas,UX18,yes,1,K
UX4029,23,25,No,165,987,1,0,1K,29,20-29,Male,1,2008,54,51 to 60,8000,Less than 150K,0,3029,1,12000,Personal,Dallas/Fort Worth TX,Texas,UX12,yes,1,K
UX4030,0,0,No,151,862,3,0,1K,75,70-79,Male,1,2005,10,1 to 10,7000,Less than 150K,0,3030,1,3000,Personal,Dallas/Fort Worth TX,Texas,UX6,no,1,K
UX4031,,,Yes,,922,3,0,1K,17,0-19,Female,2,2010,0,1 to 10,7000,Less than 150K,2,3031,2,500,Personal,Dallas/Fort Worth TX,Texas,UX6,no,1,K
UX4032,0,3,No,163,987,2,1,1K,74,70-79,Male,1,2009,48,41 to 50,5000,Less than 150K,0,3032,1,2800,Personal,Dallas/Fort Worth TX,Texas,UX12,no,1,K
UX4033,0,7,No,165,922,2,0,1K,80,80+,Female,1,2007,31,31 to 40,6000,Less than 150K,0,3033,1,10500,Personal,Dallas/Fort Worth TX,Texas,UX6,yes,1,K
UX4034,8,11,No,140,862,4,1,25K,35,30-39,Female,2,2003,8,1 to 10,26000,300K+,1,3034,1,12000,Small Business,Dallas/Fort Worth TX,Texas,UX13,yes,1,K
UX4035,16,37,No,169,987,3,0,1K,76,70-79,Female,1,2010,6,1 to 10,2000,150K - 300K,0,3035,1,7000,Small Business,Dallas/Fort Worth TX,Texas,UX12,yes,1,K
UX4036,1,0,No,150,862,3,0,25K,40,40-49,Female,1,2007,21,21 to 30,15000,Less than 150K,2,3036,2,13500,Small Business,Dallas/Fort Worth TX,Texas,UX6,no,1,K
UX4037,27,35,No,173,922,2,0,1K,43,40-49,Male,3,2003,25,21 to 30,5000,Less than 150K,1,3037,1,6000,Small Business,Dallas/Fort Worth TX,Texas,UX18,yes,1,K
UX4038,0,0,No,153,922,3,1,1K,50,50-59,Female,1,2008,6,1 to 10,25000,300K+,2,3038,2,9000,Small Business,Dallas/Fort Worth TX,Texas,UX6,no,1,K
UX4039,0,0,No,75,489,4,1,1K,36,30-39,Male,2,2007,13,11 to 20,3000,300K+,0,3039,1,12500,Corporate,Miami FL,Florida,UX16,no,1,K
UX4040,0,0,No,77,489,3,0,1K,48,40-49,Female,1,2009,7,1 to 10,4000,300K+,1,3040,1,2000,Corporate,Miami FL,Florida,UX16,no,1,K
UX4041,0,0,No,80,489,4,0,1K,40,40-49,Male,1,2006,4,1 to 10,6000,300K+,0,3041,1,7000,Personal,Miami FL,Florida,UX16,no,1,K
UX4042,0,0,No,83,489,4,1,1K,42,40-49,Male,1,2003,54,51 to 60,7000,300K+,0,3042,1,4500,Personal,Miami FL,Florida,UX16,no,1,K
UX4043,0,0,No,80,489,4,0,1K,26,20-29,Male,1,2004,24,21 to 30,10000,300K+,0,3043,1,8000,Personal,Miami FL,Florida,UX7,no,1,K
UX4044,0,0,No,84,489,4,0,1K,51,50-59,Female,1,2004,14,11 to 20,3000,300K+,0,3044,1,10500,Personal,Miami FL,Florida,UX7,no,1,K
UX4045,0,0,No,76,489,3,1,1K,32,30-39,Male,2,2008,42,41 to 50,33000,300K+,3,3045,3,1500,Personal,Miami FL,Florida,UX7,no,1,K
UX4046,0,0,No,87,489,5,1,25K,36,30-39,Male,1,2009,0,0,7000,300K+,2,3046,2,8000,Personal,Miami FL,Florida,UX16,no,1,K
UX4047,0,0,No,72,489,4,1,1K,23,20-29,Female,1,2009,0,0,4000,150K - 300K,1,3047,1,5000,Personal,Miami FL,Florida,UX16,no,1,K
UX4048,0,4,No,97,489,3,1,1K,16,0-19,Female,2,2011,33,31 to 40,4000,150K - 300K,2,3048,2,3000,Personal,Miami FL,Florida,UX16,no,1,K
UX4049,0,0,No,79,489,2,0,1K,80,80+,Female,1,2007,39,31 to 40,10000,Less than 150K,0,3049,1,10500,Personal,Miami FL,Florida,UX16,no,1,K
UX4050,51,59,No,82,489,2,1,1K,80,80+,Female,2,2004,43,41 to 50,8000,Less than 150K,0,3050,1,6000,Personal,Miami FL,Florida,UX7,yes,1,K
UX4051,0,0,No,76,489,2,1,1K,73,70-79,Female,1,2011,37,31 to 40,8000,Less than 150K,0,3051,1,24000,Personal,Miami FL,Florida,UX16,no,1,K
UX4052,0,28,No,88,489,2,1,1K,80,80+,Female,2,2006,36,31 to 40,1000,Less than 150K,0,3052,1,4000,Personal,Miami FL,Florida,UX7,yes,1,K
UX4053,76,70,No,81,489,1,0,1K,85,80+,Female,1,2011,10,1 to 10,10000,Less than 150K,0,3053,1,5500,Personal,Miami FL,Florida,UX16,yes,1,K
UX4054,0,0,No,76,489,4,1,25K,38,30-39,Female,1,2004,0,0,10000,300K+,2,3054,2,15000,Small Business,Miami FL,Florida,UX7,no,1,K
UX4055,0,0,No,59,340,4,1,1K,41,40-49,Male,1,2008,5,1 to 10,6000,300K+,1,3055,1,11500,Personal,New York NY,New York,UX11,no,1,K
UX4056,0,0,No,55,340,4,0,1K,63,60-69,Male,1,2006,4,1 to 10,6000,300K+,0,3056,1,6000,Personal,New York NY,New York,UX11,no,1,K
UX4057,0,15,No,71,340,4,1,1K,55,50-59,Female,1,2012,10,11 to 20,1000,300K+,0,3057,1,11000,Personal,New York NY,New York,UX11,yes,1,K
UX4058,18,9,No,61,340,4,1,1K,40,40-49,Male,1,2006,8,1 to 10,2000,300K+,2,3058,2,8500,Personal,New York NY,New York,UX11,yes,1,K
UX4059,0,0,No,68,340,4,1,1K,41,40-49,Female,2,2003,15,11 to 20,2000,300K+,0,3059,1,3000,Personal,New York NY,New York,UX11,no,1,K
UX4060,0,6,No,69,340,3,1,1K,37,30-39,Female,2,2006,24,21 to 30,5000,300K+,3,3060,3,2000,Personal,New York NY,New York,UX11,yes,1,K
UX4061,0,0,No,62,340,4,0,1K,57,50-59,Male,1,2008,44,41 to 50,10000,150K - 300K,0,3061,1,3000,Personal,New York NY,New York,UX11,no,1,K
UX4062,0,0,No,68,340,2,1,1K,68,60-69,Male,1,2007,31,31 to 40,5000,Less than 150K,0,3062,1,6500,Personal,New York NY,New York,UX11,no,1,K
UX4063,0,1,No,68,340,3,0,1K,47,40-49,Male,1,2009,48,41 to 50,4000,Less than 150K,0,3063,1,9000,Personal,New York NY,New York,UX11,no,1,K
UX4064,0,0,No,64,340,2,1,1K,80,80+,Female,2,2005,28,21 to 30,4000,Less than 150K,0,3064,1,5000,Personal,New York NY,New York,UX11,no,1,K
UX4065,9,25,No,68,340,2,1,1K,57,50-59,Female,1,2003,48,41 to 50,2000,Less than 150K,0,3065,1,0,Personal,New York NY,New York,UX11,yes,1,K
UX4066,,,Yes,,340,3,1,1K,80,80+,Female,2,2006,22,21 to 30,6000,Less than 150K,0,3066,1,18000,Personal,New York NY,New York,UX11,no,1,K
UX4067,61,46,No,62,340,4,0,25K,37,30-39,Female,1,2008,6,1 to 10,9000,300K+,1,3067,1,6000,Small Business,New York NY,New York,UX11,yes,1,K
UX4068,130,138,No,110,594,4,1,1K,64,60-69,Male,1,2011,46,41 to 50,1000,300K+,0,3068,1,5700,Corporate,Chicago IL,Illinois,UX17,yes,1,K
UX4069,0,11,No,113,594,2,0,1K,73,70-79,Female,1,2010,39,31 to 40,6000,Less than 150K,0,3069,1,2000,Corporate,Chicago IL,Illinois,UX17,yes,1,K
UX4070,0,0,No,107,594,4,0,1K,42,40-49,Female,1,2010,14,11 to 20,3000,300K+,1,3070,1,6000,Personal,Chicago IL,Illinois,UX17,no,1,K
UX4071,5,0,No,70,413,4,0,25K,63,60-69,Female,2,2008,28,21 to 30,10000,300K+,0,3071,1,7800,Personal,Chicago IL,Illinois,UX12,no,1,K
UX4072,0,12,No,72,413,4,1,1K,50,50-59,Female,2,2003,31,31 to 40,4000,300K+,0,3072,1,6500,Personal,Chicago IL,Illinois,UX12,yes,1,K
UX4073,0,2,No,107,678,4,1,1K,49,40-49,Male,1,2008,19,11 to 20,26000,300K+,2,3073,2,9000,Personal,Chicago IL,Illinois,UX12,no,1,K
UX4074,60,71,No,69,413,5,1,10K,40,40-49,Male,1,2009,6,1 to 10,10000,300K+,4,3074,4,4500,Personal,Chicago IL,Illinois,UX14,yes,1,K
UX4075,0,0,No,97,594,4,0,1K,45,40-49,Male,1,2008,19,11 to 20,27000,300K+,2,3075,2,1500,Personal,Chicago IL,Illinois,UX13,no,1,K
UX4076,0,0,No,73,413,4,1,1K,20,20-29,Male,0,2003,30,31 to 40,6000,300K+,1,3076,1,3000,Personal,Chicago IL,Illinois,UX12,no,1,K
UX4077,54,95,No,80,413,4,1,1K,33,30-39,Male,1,2007,19,11 to 20,6000,300K+,1,3077,1,3000,Personal,Chicago IL,Illinois,UX14,yes,1,K
UX4078,55,81,No,107,594,4,1,5K,40,40-49,Male,1,2007,4,1 to 10,16000,300K+,4,3078,4,3500,Personal,Chicago IL,Illinois,UX17,yes,1,K
UX4079,0,5,No,107,594,5,0,25K,48,40-49,Male,1,2007,14,11 to 20,19000,300K+,3,3079,3,9500,Personal,Chicago IL,Illinois,UX17,no,1,K
UX4080,0,0,No,93,594,4,0,1K,23,20-29,Male,1,2005,23,21 to 30,7000,300K+,0,3080,1,7000,Personal,Chicago IL,Illinois,UX7,no,1,K
UX4081,33,43,No,73,413,3,0,1K,46,40-49,Female,1,2005,9,1 to 10,23000,300K+,3,3081,3,0,Personal,Chicago IL,Illinois,UX14,yes,1,K
UX4082,0,0,No,109,594,4,1,1K,50,50-59,Male,1,2004,14,11 to 20,4000,300K+,1,3082,1,6500,Personal,Chicago IL,Illinois,UX13,no,1,K
UX4083,0,0,No,105,594,4,0,25K,54,50-59,Female,1,2007,12,11 to 20,9000,300K+,0,3083,1,12000,Personal,Chicago IL,Illinois,UX17,no,1,K
UX4084,0,0,No,109,678,3,1,1K,54,50-59,Female,1,2003,15,11 to 20,5000,300K+,0,3084,1,6000,Personal,Chicago IL,Illinois,UX12,no,1,K
UX4085,0,0,No,72,413,4,1,1K,26,20-29,Female,1,2006,39,31 to 40,2000,300K+,3,3085,3,12000,Personal,Chicago IL,Illinois,UX14,no,1,K
UX4086,8,0,No,108,678,3,1,1K,42,40-49,Male,1,2012,17,11 to 20,7000,300K+,0,3086,1,3000,Personal,Chicago IL,Illinois,UX10,no,1,K
UX4087,54,53,No,73,413,5,1,10K,63,60-69,Male,1,2009,6,1 to 10,3000,300K+,0,3087,1,7500,Personal,Chicago IL,Illinois,UX12,yes,1,K
UX4088,10,25,No,123,594,4,1,1K,32,30-39,Male,1,2012,0,0,9000,300K+,3,3088,3,0,Personal,Chicago IL,Illinois,UX13,yes,1,K
UX4089,106,93,No,93,594,4,1,1K,52,50-59,Male,1,2006,24,21 to 30,9000,300K+,2,3089,2,15000,Personal,Chicago IL,Illinois,UX17,yes,1,K
UX4090,0,0,No,71,413,4,1,1K,28,20-29,Male,2,2005,0,0,8000,300K+,0,3090,1,9000,Personal,Chicago IL,Illinois,UX16,no,1,K
UX4091,0,0,No,106,594,4,0,1K,39,30-39,Female,1,2003,7,1 to 10,4000,300K+,0,3091,1,6000,Personal,Chicago IL,Illinois,UX7,no,1,K
UX4092,,,Yes,,413,4,0,1K,30,30-39,Female,2,2009,25,21 to 30,20000,300K+,2,3092,2,9000,Personal,Chicago IL,Illinois,UX12,no,1,K
UX4093,0,0,No,76,413,2,0,1K,49,40-49,Female,0,2010,34,31 to 40,12000,300K+,2,3093,2,2000,Personal,Chicago IL,Illinois,UX16,no,1,K
UX4094,0,36,No,131,678,2,1,1K,25,20-29,Female,2,2003,4,1 to 10,31000,300K+,4,3094,4,9000,Personal,Chicago IL,Illinois,UX10,yes,1,K
UX4095,0,0,No,112,678,4,0,1K,58,50-59,Female,1,2009,16,11 to 20,4000,300K+,0,3095,1,1000,Personal,Chicago IL,Illinois,UX10,no,1,K
UX4096,5,8,No,98,594,3,1,1K,22,20-29,Female,1,2005,19,11 to 20,5000,300K+,0,3096,1,10500,Personal,Chicago IL,Illinois,UX13,yes,1,K
UX4097,0,11,No,108,594,4,0,1K,36,30-39,Male,1,2003,0,0,27000,150K - 300K,3,3097,3,1500,Personal,Chicago IL,Illinois,UX7,yes,1,K
UX4098,19,22,No,106,678,2,0,1K,79,70-79,Female,2,2008,45,41 to 50,6000,Less than 150K,0,3098,1,12000,Personal,Chicago IL,Illinois,UX12,yes,1,K
UX4099,0,0,No,103,678,2,0,10K,79,70-79,Female,2,2007,22,21 to 30,10000,Less than 150K,0,3099,1,13000,Personal,Chicago IL,Illinois,UX12,no,1,K
UX4100,0,0,No,94,594,3,0,1K,80,80+,Female,0,2012,41,41 to 50,4000,Less than 150K,0,3100,1,2500,Personal,Chicago IL,Illinois,UX6,no,1,K
UX4101,0,0,No,65,413,2,0,1K,28,20-29,Female,1,2006,22,21 to 30,31000,Less than 150K,3,3101,3,6000,Personal,Chicago IL,Illinois,UX12,no,1,K
UX4102,0,3,No,106,594,4,1,25K,25,20-29,Male,2,2010,18,11 to 20,5000,Less than 150K,0,3102,1,18000,Personal,Chicago IL,Illinois,UX6,no,1,K
UX4103,0,26,No,106,594,3,1,25K,34,30-39,Female,1,2010,8,1 to 10,34000,Less than 150K,2,3103,2,6000,Personal,Chicago IL,Illinois,UX7,yes,1,K
UX4104,0,0,No,96,594,3,0,1K,67,60-69,Male,2,2007,0,0,3000,Less than 150K,0,3104,1,6000,Personal,Chicago IL,Illinois,UX12,no,1,K
UX4105,37,79,No,71,413,2,1,1K,78,70-79,Female,2,2008,22,21 to 30,2000,Less than 150K,0,3105,1,7500,Personal,Chicago IL,Illinois,UX16,yes,1,K
UX4106,0,0,No,102,594,3,1,25K,51,50-59,Female,1,2006,30,21 to 30,8000,Less than 150K,1,3106,1,24600,Personal,Chicago IL,Illinois,UX12,no,1,K
UX4107,0,0,No,89,594,2,1,1K,74,70-79,Female,0,2005,9,1 to 10,1000,Less than 150K,0,3107,1,7000,Personal,Chicago IL,Illinois,UX6,no,1,K
UX4108,0,0,No,92,594,4,0,25K,36,30-39,Male,1,2005,68,61 to 70,9000,Less than 150K,0,3108,1,2000,Personal,Chicago IL,Illinois,UX6,no,1,K
UX4109,88,107,No,73,413,4,0,1K,50,50-59,Female,1,2007,10,11 to 20,4000,300K+,0,3109,1,3000,Small Business,Chicago IL,Illinois,UX12,yes,1,K
UX6305,0,0,No,60,351,1,0,1K,56,50-59,Female,3,2005,12,11 to 20,6000,Less than 150K,0,5305,1,4500,Personal,Dallas/Fort Worth TX,Texas,UX15,no,1,K
UX5233,0,0,No,153,1020,4,0,1K,41,40-49,Female,1,2008,15,11 to 20,2000,300K+,0,4233,1,9000,Personal,Minneapolis MN,Minnesota,UX14,no,1,K
UX5234,60,121,No,152,1020,4,1,1K,36,30-39,Male,1,2009,6,1 to 10,10000,300K+,2,4234,2,25500,Personal,Minneapolis MN,Minnesota,UX14,yes,1,K
UX5235,1,0,No,140,1020,4,1,1K,43,40-49,Male,3,2003,24,21 to 30,11000,300K+,1,4235,1,4500,Personal,Minneapolis MN,Minnesota,UX12,no,1,K
UX5236,0,0,No,141,1020,4,0,1K,32,30-39,Female,0,2006,67,61 to 70,11000,300K+,2,4236,2,1000,Personal,Minneapolis MN,Minnesota,UX6,no,1,K
UX5237,0,0,No,156,1020,3,0,25K,31,30-39,Male,1,2009,33,31 to 40,4000,300K+,0,4237,1,0,Personal,Minneapolis MN,Minnesota,UX12,no,1,K
UX5238,26,26,No,159,1020,2,0,5K,65,60-69,Male,1,2012,14,11 to 20,9000,300K+,0,4238,1,1500,Personal,Minneapolis MN,Minnesota,UX18,yes,1,K
UX5239,0,0,No,143,1020,4,1,1K,29,20-29,Female,2,2009,23,21 to 30,22000,300K+,1,4239,1,0,Personal,Minneapolis MN,Minnesota,UX6,no,1,K
UX5240,0,0,No,148,1020,3,1,1K,41,40-49,Female,1,2008,4,1 to 10,2000,300K+,2,4240,2,4000,Personal,Minneapolis MN,Minnesota,UX14,no,1,K
UX5241,0,0,No,162,1020,3,1,10K,72,70-79,Female,1,2012,52,51 to 60,2000,300K+,0,4241,1,6000,Personal,Minneapolis MN,Minnesota,UX14,no,1,K
UX5242,5,1,No,152,1020,3,1,1K,17,0-19,Female,2,2008,11,11 to 20,4000,300K+,3,4242,3,10600,Personal,Minneapolis MN,Minnesota,UX12,no,1,K
UX5243,0,0,No,159,1020,4,0,1K,61,60-69,Male,1,2012,21,21 to 30,6000,300K+,0,4243,1,2500,Personal,Minneapolis MN,Minnesota,UX14,no,1,K
UX5244,33,42,No,151,1020,3,1,25K,32,30-39,Male,1,2009,9,1 to 10,4000,300K+,0,4244,1,21500,Personal,Minneapolis MN,Minnesota,UX11,yes,1,K
UX5245,105,118,No,131,1020,4,0,1K,45,40-49,Female,2,2004,21,21 to 30,2000,150K - 300K,2,4245,2,7500,Personal,Minneapolis MN,Minnesota,UX12,yes,1,K
UX5246,0,0,No,144,1020,4,1,25K,41,40-49,Female,1,2011,16,11 to 20,8000,150K - 300K,0,4246,1,12700,Personal,Minneapolis MN,Minnesota,UX12,no,1,K
UX5247,0,2,No,153,1020,4,0,1K,35,30-39,Male,2,2007,28,21 to 30,3000,150K - 300K,1,4247,1,11000,Personal,Minneapolis MN,Minnesota,UX6,no,1,K
